TransactionID,TransactionDT,TransactionAmt,card1,card4,card6,addr1,addr2,dist1,dist2,P_emaildomain,ProductCD,C1,C2,C3,C4,C5,DeviceType,DeviceInfo,isFraud
1095555,5542291,21.52574202524673,5935,amex,debit,328,78,13.764686476196783,1.6869283922552398,iCloud.com,S,3,1,2,2,2,desktop,Android,0
1039445,3946993,37.73923751692777,1768,amex,credit,435,94,1.67791141149555,9.286340827970601,aol.com,R,0,2,0,3,2,desktop,Linux,0
1076174,9318543,100.99154352178138,1666,mastercard,debit,184,73,19.276518891094423,29.04664236032104,msn.com,W,3,2,2,3,4,desktop,iOS,0
1016701,7365775,548.3388978734602,8765,mastercard,debit,249,53,46.02947386988884,51.51881671200706,gmail.com,C,0,2,3,3,1,desktop,Windows,0
1089433,12909220,70.73000750565605,9570,discover,credit,455,39,64.87502962589944,58.27956193423341,outlook.com,C,2,0,1,0,2,tablet,Windows,0
1000880,10735944,321.59513227246987,1950,amex,credit,482,44,52.06508194970697,56.302574183879486,iCloud.com,S,0,2,4,2,0,desktop,Windows,0
1068727,14876194,85.11620242214438,7722,visa,debit,185,60,77.19901832166538,48.42866479886875,aol.com,S,0,2,2,2,5,mobile,MacOS,0
1086865,8260068,35.80381703675282,1999,visa,credit,497,75,12.014486031655144,0.5458838632173926,hotmail.com,R,0,1,1,1,1,desktop,Android,0
1027053,9430339,33.33887562211454,7908,discover,credit,501,65,35.0753919105762,54.6674678937389,msn.com,S,1,1,0,1,3,mobile,Android,0
1091204,12112938,14.492803996252995,6903,visa,debit,197,72,59.28602057620069,57.05275537716799,gmail.com,C,4,0,3,2,5,desktop,Windows,0
1046507,13849988,30.05017652955092,9594,amex,debit,358,95,20.738288168410545,21.626031208961976,outlook.com,W,1,0,1,0,2,desktop,Windows,0
1041759,918548,65.18137439984471,2954,mastercard,debit,510,55,18.448074938709308,6.225413975012687,yahoo.com,C,3,2,1,0,0,desktop,Windows,0
1099151,209725,375.263592654014,4208,mastercard,debit,279,16,450.76416248407315,484.08067288706985,iCloud.com,W,9,7,3,3,2,mobile,Windows,1
1035199,7231213,303.91456240616964,3206,discover,credit,483,10,50.00278459945077,50.655036056085514,outlook.com,S,3,1,1,1,2,desktop,Windows,0
1090798,14942309,17.810599201133822,1476,discover,debit,179,14,112.65440867422562,124.56871205184055,hotmail.com,R,1,2,1,1,0,mobile,Windows,0
1080550,13335448,118.24947964359285,9317,amex,credit,140,30,8.586074327203475,14.87047658900454,outlook.com,R,1,1,3,2,5,mobile,Linux,0
1097417,4962,132.40120000072673,8032,visa,credit,463,76,344.4282888509345,381.9608182322446,guerrillamail.com,C,10,5,0,3,3,desktop,iOS,1
1006691,14433223,131.90786938183572,6402,amex,credit,268,42,37.83401451910689,29.686904519220665,protonmail.com,W,4,1,4,2,4,desktop,iOS,0
1031366,848609,1125.8342561156628,3172,visa,credit,590,22,19.64750484196756,36.53320404984889,protonmail.com,H,0,2,0,0,4,desktop,MacOS,0
1098795,515860,253.86430920877677,3061,discover,debit,195,90,598.116115559207,608.6623908355734,protonmail.com,W,6,3,0,2,3,mobile,Android,1
1050871,549168,151.25868810172182,5607,visa,credit,383,65,45.8591004114056,40.55741376945153,msn.com,W,2,1,2,3,0,desktop,MacOS,0
1086905,14401828,105.29802263817528,9965,amex,credit,293,61,47.74255197270133,64.11481493408944,msn.com,R,0,1,4,1,3,mobile,Windows,0
1000491,11610767,93.21625364123797,5729,mastercard,credit,138,42,5.110148778164967,12.089120334138748,protonmail.com,H,2,2,2,3,3,mobile,MacOS,0
1037925,13252919,35.87831533129673,8893,amex,credit,444,31,7.982393953581636,15.346544209823556,gmail.com,C,2,1,1,1,5,desktop,MacOS,0
1074865,645327,5.830040447991723,7553,amex,debit,344,82,35.63888826508235,26.24602457660299,outlook.com,H,2,1,1,3,1,tablet,Windows,0
1083593,9739208,84.41117143658539,9895,discover,debit,231,45,22.522478871111694,37.72791376387144,yahoo.com,W,3,0,3,0,3,desktop,MacOS,0
1064116,1145827,24.509384618190253,5611,discover,credit,566,32,17.922099242913944,10.058694021495583,yahoo.com,S,3,0,0,3,1,desktop,Windows,0
1058850,15069616,40.0776885966261,8088,discover,credit,564,46,45.86007326102802,38.8697684071128,hotmail.com,H,0,1,2,2,0,desktop,Android,0
1088235,9282186,362.3170356080738,3020,discover,credit,329,66,2.671757515994242,12.079334245562663,msn.com,C,2,2,2,1,3,mobile,Android,0
1077698,8806456,60.32496668965767,3693,amex,credit,438,64,30.59591281682959,21.997537772794857,hotmail.com,C,4,2,1,2,3,mobile,Windows,0
1000423,6697239,129.22030750082553,4373,discover,debit,109,83,19.672469447501403,21.967835935343427,aol.com,S,4,1,0,2,5,desktop,Windows,0
1024402,2126085,68.31548152527753,8046,discover,credit,151,46,18.87462667016953,12.49425607206641,hotmail.com,R,0,0,1,1,0,tablet,MacOS,0
1030310,13635994,199.812483602962,8769,visa,debit,238,78,68.28853958008212,74.75012906023571,hotmail.com,C,3,0,4,1,4,desktop,Windows,0
1053835,12764747,30.023726211546194,5567,mastercard,credit,378,33,2.1640873127012856,7.933313659879257,outlook.com,W,1,1,4,0,5,mobile,Windows,0
1070059,1454543,19.014990493372817,2786,visa,debit,344,78,15.281204927857898,16.35786385407542,msn.com,C,1,0,4,3,4,desktop,MacOS,0
1083126,14663698,55.81510134184532,7063,visa,debit,440,98,9.964968534520361,19.144650803497345,msn.com,W,2,1,1,0,1,desktop,iOS,0
1073647,14299205,241.4505893967716,1079,visa,credit,427,52,56.69079481858006,61.41460603114692,outlook.com,C,4,2,1,1,3,desktop,MacOS,0
1007340,8848186,568.034094070895,2564,visa,credit,228,63,72.9165661543718,64.37601446460395,outlook.com,S,0,0,3,3,0,mobile,Windows,0
1060042,2472254,9.668107964543509,4413,mastercard,credit,161,44,80.123306395509,62.069360361828835,outlook.com,S,0,0,1,2,2,mobile,Windows,0
1052274,7827612,42.038571919301454,4945,discover,credit,395,67,51.24875525824649,70.7448761269453,hotmail.com,W,3,1,4,2,0,tablet,Android,0
1048553,360819,127.65098837155792,7944,discover,credit,551,40,120.96439376218433,122.97741200039664,aol.com,H,2,1,0,1,0,mobile,Windows,0
1003085,7360948,242.87539775956034,7217,visa,credit,399,96,21.313957771822,24.716407499481765,msn.com,C,3,1,1,3,0,mobile,Windows,0
1024468,12643621,24.61093260517477,3713,visa,credit,137,53,77.43750925033005,68.01369974916453,aol.com,H,2,0,1,2,1,desktop,Windows,0
1024481,4947443,102.57419474786866,2192,discover,debit,431,82,30.770814623890843,43.99444893991691,iCloud.com,W,0,1,1,3,4,desktop,Windows,0
1078876,504454,22.149509697271473,1415,visa,debit,266,12,39.50389299066317,10.776399074721738,aol.com,W,4,2,3,1,2,desktop,MacOS,0
1074045,13479013,136.85663727779797,3632,discover,debit,109,75,91.37134572749007,87.6577743147935,protonmail.com,C,3,2,0,0,3,mobile,Windows,0
1076045,13176496,387.06270410585824,6506,visa,credit,296,16,95.05469056181418,116.93392614743335,protonmail.com,C,1,2,3,0,1,desktop,Android,0
1068075,8623249,5.887997477337916,2494,amex,debit,443,49,105.39484426955916,114.76813272810563,aol.com,W,0,1,3,2,2,desktop,MacOS,0
1006411,7317742,85.3455350875298,1312,amex,debit,444,80,1.5148595721630373,4.146492795407702,aol.com,S,0,1,3,0,0,desktop,Windows,0
1051008,11134237,27.359039073014454,2418,mastercard,credit,128,85,99.81947704426948,121.77988671708762,hotmail.com,W,4,0,4,3,1,desktop,Windows,0
1029934,1436495,138.96572432565006,9143,discover,credit,523,89,34.542738027532884,28.6413443735914,outlook.com,R,2,0,0,0,3,desktop,Windows,0
1097110,347759,802.6239528865754,4799,discover,debit,199,51,237.08381470059342,264.93271656547665,sharklasers.com,H,14,5,0,1,1,tablet,Android,1
1006322,7327820,79.47388944004781,5271,visa,debit,272,85,57.98734392565854,59.82225412743812,aol.com,R,3,1,1,1,5,desktop,MacOS,0
1034824,8200153,58.09886032217333,8020,visa,debit,434,45,46.57229473614616,50.35812901687659,gmail.com,H,4,2,4,0,3,desktop,MacOS,0
1013768,12357455,51.119343112051475,4153,discover,credit,201,64,128.75060526057896,111.80630634936797,msn.com,W,0,0,2,3,5,mobile,Windows,0
1077946,8532723,122.76439048316945,3924,amex,credit,419,95,0.7914183976646609,12.857590037585373,protonmail.com,W,3,2,0,3,2,mobile,Windows,0
1040125,6608852,154.54582463283828,2995,amex,credit,219,23,11.859127863423954,6.595410577228129,iCloud.com,R,4,1,1,0,2,desktop,MacOS,0
1036254,1607414,185.0556306907848,7812,mastercard,credit,128,19,23.873027607741342,26.70419504974386,hotmail.com,W,0,1,2,2,4,desktop,Windows,0
1020138,9002345,33.98647109577447,8473,amex,debit,120,98,159.2103539834604,131.8923095018092,gmail.com,C,3,0,1,1,4,desktop,Linux,0
1057850,3688603,9.021223834659803,9470,discover,debit,115,26,1.1224871157034253,1.0958073194018356,aol.com,S,3,0,2,2,4,mobile,MacOS,0
1041996,2317993,81.34068553630347,2712,amex,credit,547,81,12.862544139248486,22.279191468391083,msn.com,W,4,2,4,3,4,desktop,Windows,0
1030896,10377923,53.76301327435733,6448,discover,debit,128,93,42.14135450787944,33.71485880199154,gmail.com,S,0,2,4,3,5,desktop,iOS,0
1054197,7107530,91.34659277931004,1651,amex,credit,493,89,17.682327839562827,29.56431846848765,gmail.com,W,2,2,4,2,1,mobile,Android,0
1079627,3896939,57.49796134950538,9603,amex,debit,502,41,16.693435608621304,3.219419128478833,protonmail.com,S,1,1,4,1,4,desktop,Android,0
1001866,10927629,9.57273082203511,5917,discover,debit,445,78,6.464735541244577,0.8376259540514086,gmail.com,S,4,1,1,2,4,tablet,Windows,0
1066840,14779981,63.50876251906271,4934,visa,credit,486,20,27.10875149897466,25.079965625753797,hotmail.com,H,4,1,2,3,1,desktop,Android,0
1075077,1267853,242.19160999107223,7779,discover,debit,553,33,54.391699700321226,39.61991478259864,outlook.com,C,3,0,3,0,4,mobile,MacOS,0
1016653,714138,7.4049691796279085,1195,discover,credit,579,64,61.29576615793933,92.28504327036582,yahoo.com,R,1,2,4,2,1,desktop,Windows,0
1001248,7924806,7.083711908989518,9202,discover,credit,332,60,21.439701711420042,13.581539349750976,outlook.com,W,0,0,4,2,2,tablet,iOS,0
1061089,14621940,33.59322548149067,1245,visa,debit,394,53,17.866624656627394,17.871317359770995,hotmail.com,S,3,2,4,0,1,desktop,iOS,0
1017444,2919615,303.1197058611451,1335,mastercard,credit,141,21,1.198044010310349,4.743527810214423,hotmail.com,C,0,1,4,2,1,tablet,MacOS,0
1074646,11511270,129.02175478195215,2646,amex,debit,417,15,0.2591128745282893,4.174871841340405,aol.com,H,4,0,1,2,2,desktop,Windows,0
1017233,7409856,248.29023737357824,6257,amex,credit,528,13,26.59239351676806,18.07409090715209,protonmail.com,C,1,0,2,2,5,desktop,Android,0
1054580,1192023,91.11171602233327,6209,discover,credit,324,13,53.58366546767455,58.88314459375111,yahoo.com,W,4,1,2,2,4,desktop,Linux,0
1044096,8755377,7.881081580708883,4488,amex,debit,119,28,135.14710514728296,125.47663943292756,gmail.com,C,4,1,0,2,3,mobile,Windows,0
1030590,14162160,15.419907469707832,2353,mastercard,debit,267,46,76.18983795703316,76.20520813934723,outlook.com,W,0,0,3,1,0,mobile,Windows,0
1041948,15455390,19.89897042525731,3676,mastercard,credit,545,28,22.03616059545582,28.535290307892836,iCloud.com,C,4,1,0,3,3,mobile,MacOS,0
1047795,13097637,44.59366281606169,4073,amex,credit,461,29,24.664824698600377,20.09283830696073,gmail.com,H,0,2,2,3,1,mobile,Windows,0
1029159,12510249,253.65031575276078,6339,visa,credit,112,73,74.13726603233577,71.48178072326647,msn.com,H,4,0,2,2,5,mobile,Android,0
1099532,161818,133.34831259427014,8821,discover,credit,234,13,151.06394403179814,163.5314024550773,throwam.com,C,7,2,4,2,5,mobile,Windows,1
1097989,10649,348.7785445587033,9263,mastercard,credit,478,75,481.50237380134496,485.17550201250157,yopmail.com,W,4,5,2,2,2,mobile,Android,1
1098453,9053,409.0785500356408,3103,visa,debit,295,69,264.2830748462303,267.42274278466226,sharklasers.com,R,6,7,4,0,0,mobile,Windows,1
1048909,5043130,30.613857030818497,4251,visa,credit,480,55,10.54022914707633,15.697917134024813,hotmail.com,C,0,0,0,3,4,mobile,Linux,0
1076470,13735786,259.6302930621822,7100,visa,credit,545,73,190.72965694553733,182.84084859446494,msn.com,S,0,2,0,0,0,desktop,Windows,0
1088532,1211826,3.0602541378463415,1739,visa,credit,183,93,129.68332526794336,140.720630155528,outlook.com,C,1,0,1,3,3,tablet,Windows,0
1061403,6982319,148.0833931977473,3887,amex,credit,344,97,1.3326649956935168,1.6920712385930876,hotmail.com,C,3,1,3,2,3,desktop,Linux,0
1064080,7926498,68.18753844517603,3170,amex,credit,263,27,19.264967471800404,26.46414382122914,outlook.com,C,2,2,4,2,3,mobile,iOS,0
1072289,5275557,73.3070950941136,9209,amex,credit,134,16,9.423967690168459,4.121344690215439,msn.com,S,2,2,2,1,1,desktop,Windows,0
1078607,8652348,97.35569029409791,6309,visa,credit,448,43,128.66504048034489,128.62824902815282,protonmail.com,W,2,2,4,2,4,desktop,Windows,0
1093157,12967067,108.74776068615425,2676,amex,credit,320,15,63.926836565258085,60.54392537471386,gmail.com,C,3,2,3,3,1,desktop,MacOS,0
1020361,15437096,20.639446921372837,4139,visa,credit,263,98,4.992082957905738,10.300581801390543,yahoo.com,W,2,1,2,2,0,desktop,MacOS,0
1084929,9554500,40.51285636858317,1948,visa,credit,200,32,12.396624997062105,23.72776388656205,aol.com,S,3,1,0,2,3,mobile,Windows,0
1044181,7857472,59.956523187352325,2073,discover,debit,519,85,100.41670994824375,107.81461498215992,protonmail.com,C,3,0,4,2,3,desktop,Windows,0
1085320,11885869,13.873675383916188,9706,mastercard,credit,452,83,58.212036554667066,65.16596910262062,protonmail.com,R,0,1,2,0,3,desktop,iOS,0
1062837,9625652,18.65421808375139,7449,mastercard,credit,252,11,18.35903985141866,35.30444710842862,iCloud.com,C,2,0,3,3,0,desktop,Windows,0
1044643,13193617,22.866489537660417,4792,discover,credit,555,79,57.71325074679798,59.60061637249446,iCloud.com,W,2,2,1,1,3,mobile,MacOS,0
1041053,2398709,12.883185984350273,9534,visa,credit,242,15,27.74156485800121,28.120682997280483,gmail.com,W,3,1,1,2,2,mobile,MacOS,0
1045139,27306,397.452707085986,8559,discover,credit,150,98,37.94335145768052,43.712470219500624,iCloud.com,C,3,1,0,1,1,mobile,Android,0
1082340,14035579,28.28762612270672,9831,amex,credit,122,34,8.00177302257994,4.016239365309419,aol.com,H,3,0,4,3,3,mobile,Windows,0
1005288,8635316,65.94457327675264,1437,amex,credit,586,55,41.70233259891872,44.93610162592307,gmail.com,H,0,1,2,3,0,desktop,Windows,0
1053786,10886283,14.655943488293603,6958,mastercard,credit,334,36,12.222893480258671,1.2278143028635924,msn.com,R,0,0,1,3,0,mobile,Windows,0
1016046,7096118,20.686251835561887,4722,mastercard,credit,272,49,10.3756147202981,7.370545244534286,yahoo.com,H,1,2,2,2,4,desktop,Windows,0
1030156,11778993,9.198271858065548,3142,amex,credit,300,78,21.355823256904852,36.37497423337797,aol.com,C,4,2,3,2,1,mobile,Windows,0
1099943,113562,180.40683057310437,3956,visa,debit,546,75,296.23980874506066,351.69257465549947,iCloud.com,H,12,2,1,2,5,mobile,Windows,1
1080438,11238345,8.534027641803299,9237,visa,debit,510,89,13.55575277887029,5.730893031867064,outlook.com,W,2,0,2,0,3,desktop,Android,0
1036488,6468274,25.3500688232436,3464,mastercard,credit,596,93,9.527986342402176,4.480637062568498,aol.com,C,3,2,2,2,0,tablet,iOS,0
1093007,9751398,31.554696586362894,2426,amex,credit,177,33,70.14718594037993,78.1531793453812,iCloud.com,C,0,2,1,1,5,mobile,Windows,0
1044202,10888025,206.11749945471206,5376,visa,credit,583,55,7.5474116951927765,14.1180722234242,hotmail.com,R,2,1,1,3,1,desktop,Windows,0
1056838,7546449,216.6303555954494,5388,amex,credit,518,56,75.36440008245341,93.87163653591601,protonmail.com,W,1,0,2,2,0,desktop,Android,0
1059642,7410219,104.47396712956277,1479,amex,credit,312,58,17.222568151793727,33.157074771506615,yahoo.com,S,1,1,2,0,5,mobile,Windows,0
1001480,885780,64.27133649803571,4389,visa,credit,378,86,46.78714880510901,50.00729276081729,hotmail.com,W,1,0,1,0,4,tablet,Windows,0
1053869,8301800,53.77207654131639,6490,discover,credit,381,23,14.515780882598767,20.272401087128685,gmail.com,R,1,1,4,3,5,desktop,iOS,0
1007714,2108123,18.032206720540625,2645,mastercard,debit,395,94,63.460945138909366,92.23098330093691,gmail.com,R,4,1,3,0,2,desktop,iOS,0
1040061,47649,41.3965116351886,1778,visa,credit,590,41,66.55072736964617,68.97215952020301,aol.com,W,1,0,1,1,0,desktop,MacOS,0
1067981,14172107,130.86043970245495,4909,discover,debit,534,89,3.16703941672156,11.588315122876235,protonmail.com,W,1,0,3,3,0,mobile,Windows,0
1051617,4631045,78.6623928542463,4170,visa,credit,323,20,15.520605103349784,12.196366983450705,aol.com,C,3,2,3,3,0,desktop,Windows,0
1069175,10812101,25.3579153885399,8096,visa,credit,229,81,46.11582370247163,46.61359106559657,yahoo.com,W,3,2,2,2,1,mobile,Windows,0
1029474,2580321,94.43913703473983,7437,visa,credit,349,81,124.35132518891434,131.32368186437296,aol.com,W,4,1,1,1,1,mobile,iOS,0
1043384,3350448,18.963548878390373,8293,amex,credit,470,26,6.745427768697018,12.87491806160431,yahoo.com,C,4,0,2,1,5,desktop,Windows,0
1015340,1036936,49.45714832798192,4531,amex,debit,172,34,79.46013522275955,99.19100186172052,iCloud.com,C,1,0,4,1,2,mobile,Windows,0
1090675,14314162,121.47495370337296,4188,discover,credit,530,19,122.88429166617256,112.45456120669601,iCloud.com,W,4,0,1,3,0,mobile,Windows,0
1053474,14592809,107.47510896936406,5571,visa,debit,268,57,43.450164729322424,27.391025086268854,hotmail.com,C,4,2,4,1,4,mobile,Windows,0
1039981,12337702,121.15904073497148,9816,mastercard,debit,139,96,69.00742357095825,93.19593588635726,msn.com,H,1,1,0,3,2,mobile,Windows,0
1008296,13222838,30.189509304667403,2663,discover,credit,379,55,41.367678272980505,59.17415328827552,msn.com,C,1,2,0,3,0,desktop,Windows,0
1011321,15307406,144.1723802105215,5708,discover,debit,433,13,2.9750971362765215,11.395663335271472,iCloud.com,R,4,1,0,0,0,tablet,MacOS,0
1006848,10258075,132.87691568374143,2724,amex,debit,578,64,60.22639691681426,60.01258067480115,gmail.com,S,1,0,1,0,2,mobile,Android,0
1028583,13487924,58.88209350364809,3487,amex,credit,405,46,12.442896194076686,12.791586739882616,yahoo.com,C,0,1,1,2,4,mobile,Windows,0
1006931,1342023,64.22435890320055,4758,mastercard,credit,438,36,105.74748001897869,133.76081462557008,gmail.com,C,4,0,4,3,5,desktop,iOS,0
1003711,3743694,81.86837728063382,4191,visa,credit,572,99,28.228691045633763,28.42682884781351,gmail.com,S,4,0,0,0,3,mobile,Windows,0
1088195,4152853,260.2820150948514,7122,mastercard,credit,560,11,8.69196363600123,5.855254272082428,protonmail.com,C,1,1,4,0,2,desktop,Windows,0
1034040,1285102,175.62711458704703,2781,discover,credit,477,72,87.9567293665295,71.45526805512826,hotmail.com,S,3,2,2,0,5,mobile,MacOS,0
1042871,4696359,81.89133677856057,6167,discover,credit,553,99,5.070756755997008,18.435567757352644,protonmail.com,C,3,1,0,1,0,mobile,Android,0
1002398,2432474,86.54285479943873,1392,mastercard,credit,442,49,119.92487207722209,131.7671245077761,gmail.com,W,0,2,1,3,4,desktop,Windows,0
1012956,7644387,21.944001477009614,1357,amex,debit,556,89,15.63320050668257,16.35453452902616,iCloud.com,R,0,0,1,1,3,desktop,Windows,0
1025884,16185,6.699249361892774,7826,visa,credit,514,14,10.986604599176035,0.2910240097660761,iCloud.com,H,3,1,2,3,0,desktop,Windows,0
1035530,9405148,13.002480332698536,8885,amex,debit,253,35,128.05016063412512,94.76182841937666,aol.com,S,4,2,0,0,1,desktop,iOS,0
1026537,2900052,173.653480179614,8277,visa,credit,527,28,114.07784390250204,104.88621812014485,hotmail.com,H,1,2,4,2,0,mobile,Windows,0
1063727,5244718,82.92612809484999,2831,mastercard,credit,260,11,71.56566890364915,73.97752058986438,msn.com,H,1,2,2,1,3,tablet,Windows,0
1067962,6504437,135.7599495109677,9694,mastercard,credit,539,12,5.698011815685539,3.964309567797118,aol.com,W,2,0,0,0,5,desktop,MacOS,0
1022364,7536646,13.573484663106813,2380,visa,credit,545,83,105.8078354636499,99.71613537060391,gmail.com,W,2,2,3,2,3,desktop,iOS,0
1044080,8394591,25.452305530637,7614,discover,debit,187,51,26.720982798676157,23.0268703210245,outlook.com,S,1,2,4,0,0,desktop,MacOS,0
1083453,6409512,94.63949651289745,7945,discover,debit,204,80,45.06532341301212,52.298253028496056,aol.com,C,2,1,4,2,0,tablet,Windows,0
